id,label
026-214.25_pic3.jpeg,_0
026-214.21_pic1.jpeg,_0
026-214.23_pic0.jpeg,_0
026-214.24_pic4.jpeg,_0
026-214.19_pic1.jpeg,_0
026-215.36_pic0.jpeg,_0
026-215.02_pic1.jpeg,_0
026-215.33_pic1.jpeg,_0
026-215.19_pic0.jpeg,_0
026-215.43_pic0.jpeg,_0
026-215.41_pic0.jpeg,_0
026-214.13_pic4.jpeg,_0
026-215.04_pic2.jpeg,_0
026-214.33_pic1.jpeg,_0
026-214.11_pic5.jpeg,_0
026-215.15_pic3.jpeg,_0
026-214.35_pic5.jpeg,_1
026-215.13_pic1.jpeg,_0
026-214.36_pic5.jpeg,_1
026-214.37_pic3.jpeg,_0
026-215.12_pic0.jpeg,_0
026-215.30_pic5.jpeg,_0
026-215.31_pic4.jpeg,_0
026-215.07_pic2.jpeg,_0
026-214.41_pic2.jpeg,_0
026-214.03_pic3.jpeg,_0
026-215.09_pic1.jpeg,_0
026-214.01_pic3.jpeg,_0
026-214.46_pic2.jpeg,_0
026-214.45_pic1.jpeg,_0
026-215.51_pic1.jpeg,_0
026-215.28_pic5.jpeg,_0
026-207.03_pic0.jpeg,_2
026-206.35_pic4.jpeg,_0
026-207.34_pic0.jpeg,_0
026-208.12_pic2.jpeg,_0
026-206.38_pic2.jpeg,_0
026-208.28_pic1.jpeg,_0
026-206.15_pic5.jpeg,_0
026-206.17_pic4.jpeg,_0
026-206.16_pic5.jpeg,_0
026-206.13_pic3.jpeg,_0
026-206.19_pic5.jpeg,_0
026-206.12_pic3.jpeg,_0
026-206.20_pic3.jpeg,_0
026-206.11_pic0.jpeg,_0
026-208.15_pic4.jpeg,_0
026-206.21_pic2.jpeg,_0
026-206.10_pic4.jpeg,_2
026-208.06_pic3.jpeg,_0
026-207.24_pic0.jpeg,_0
026-208.19_pic1.jpeg,_0
026-206.36_pic0.jpeg,_0
026-208.20_pic2.jpeg,_0
026-207.26_pic4.jpeg,_0
026-207.27_pic0.jpeg,_0
026-206.26_pic0.jpeg,_0
026-208.02_pic2.jpeg,_0
