id,label
010-043.06_pic1.jpeg,_0
010-018.20_pic2.jpeg,_0
011-194.03_pic4.jpeg,_0
008-009.20_pic1.jpeg,_0
073-690.56_pic4.jpeg,_1
008-019.07_pic0.jpeg,_1
026-103.02_pic1.jpeg,_0
008-034.01_pic1.jpeg,_0
010-055.28_pic3.jpeg,_1
010-002.33_pic1.jpeg,_0
026-177.71_pic4.jpeg,_0
002-037.17_pic4.jpeg,_0
026-242.24_pic2.jpeg,_1
026-128.05_pic1.jpeg,_0
373-555.07_pic0.jpeg,_1
026-174.27_pic0.jpeg,_0
010-025.11_pic1.jpeg,_0
010-033.11_pic0.jpeg,_1
011-195.08_pic2.jpeg,_1
010-033.17_pic4.jpeg,_1
011-232.18_pic0.jpeg,_0
026-100.03_pic0.jpeg,_1
010-042.01_pic2.jpeg,_1
026-107.34_pic0.jpeg,_0
008-006.14_pic0.jpeg,_1
008-055.05_pic1.jpeg,_1
045-177.04_pic1.jpeg,_0
010-026.12_pic3.jpeg,_1
010-071.22_pic4.jpeg,_1
010-006.14_pic3.jpeg,_0
011-237.13_pic0.jpeg,_1
373-555.04_pic0.jpeg,_1
010-025.25_pic1.jpeg,_0
026-213.23_pic4.jpeg,_0
026-109.36_pic1.jpeg,_0
010-017.16_pic2.jpeg,_0
026-184.22_pic1.jpeg,_0
026-186.14_pic0.jpeg,_0
373-725.01_pic0.jpeg,_1
008-014.60_pic0.jpeg,_0
026-183.11_pic0.jpeg,_1
026-241.23_pic2.jpeg,_0
002-039.12_pic4.jpeg,_1
373-608.16_pic0.jpeg,_1
008-027.40_pic0.jpeg,_1
010-033.16_pic2.jpeg,_0
010-024.22_pic1.jpeg,_0
008-018.04_pic1.jpeg,_1
373-555.13_pic1.jpeg,_1
026-184.15_pic0.jpeg,_1
010-041.01_pic0.jpeg,_1
010-031.23_pic2.jpeg,_1
008-145.02_pic3.jpeg,_1
008-140.68_pic0.jpeg,_1
011-194.05_pic0.jpeg,_1
001-097.04_pic1.jpeg,_0
